energy,intensity
4.99,0.0085410755
4.992,1.0793291545454544
5.0,0.985991554090909
5.162,0.0024672727272727277
5.1642,0.3193218181818182
5.17,0.29
5.263,0.0050227272727272725
5.2643,0.6437436363636363
5.27,0.5890909090909091
5.334,0.0024672727272727277
5.3364,0.3193218181818182
5.34,0.29
5.505999999999999,0.0024672727272727277
5.5086,0.3193218181818182
5.51,0.29
5.536,0.0050227272727272725
5.5366,0.6437436363636363
5.539999999999999,0.5890909090909091
5.587,0.2428600718181818
5.59,0.002000774516363636
5.6,0.7557417770181818
5.61,0.2938851072
5.637,0.2912464
5.64,0.0026387071999999998
5.677999999999999,0.0024672727272727277
5.68,0.29
5.6808000000000005,0.3193218181818182
5.7592,0.1944081818181818
5.762,0.0015363636363636365
5.77,0.17681818181818182
5.8088999999999995,0.6437436363636363
5.808999999999999,0.0050227272727272725
5.809999999999999,0.5890909090909091
5.849999999999999,0.0024672727272727277
5.85,0.29
5.853000000000001,0.3193218181818182
5.9314,0.1944081818181818
5.933999999999999,0.0015363636363636365
5.9399999999999995,0.17681818181818182
6.02,0.29
6.0219999999999985,0.0024672727272727277
6.025200000000001,0.3193218181818182
6.079999999999998,0.5890909090909091
6.081199999999999,0.6437436363636363
6.081999999999999,0.0050227272727272725
6.1036,0.1944081818181818
6.105999999999999,0.0015363636363636365
6.109999999999999,0.17681818181818182
6.1899999999999995,0.29
6.19,0.0017912038636363637
6.193999999999998,0.0024672727272727277
6.194,0.0529958
6.197400000000001,0.3193218181818182
6.2,1.6382389707272726
6.205,1.759824
6.21,0.016926229
6.2758,0.1944081818181818
6.277999999999999,0.0015363636363636365
6.279999999999999,0.17681818181818182
6.3,0.05120111199999999
6.318,0.06085243
6.32,0.0021116191
6.343,0.0003436363636363636
6.3461,0.01152
6.349999999999998,0.5890909090909091
6.3500000000000005,0.010027272727272728
6.353499999999999,0.6437436363636363
6.354999999999999,0.0050227272727272725
6.359999999999999,0.29
6.365999999999998,0.0024672727272727277
6.369600000000001,0.3193218181818182
6.37,0.023218705
6.371,2.558618
6.4,2.3550142
6.448,0.1944081818181818
6.449999999999998,0.0015363636363636365
6.449999999999999,0.17681818181818182
6.4959999999999996,0.0003436363636363636
6.4982,0.01152
6.500000000000001,0.010027272727272728
6.529999999999999,0.29
6.537999999999998,0.0024672727272727277
6.541800000000001,0.3193218181818182
6.583,0.0021254545454545454
6.5835,0.0021254545454545454
6.584,0.0021254545454545454
6.584499999999999,0.0021254545454545454
6.584999999999999,0.0021254545454545454
6.585499999999999,0.0021254545454545454
6.5859999999999985,0.0021254545454545454
6.586499999999998,0.0021254545454545454
6.586999999999998,0.0021254545454545454
6.587499999999998,0.0021254545454545454
6.587999999999997,0.0021254545454545454
6.6,0.0248
6.619999999999997,0.5890909090909091
6.619999999999999,0.17681818181818182
6.6202000000000005,0.1944081818181818
6.621999999999998,0.0015363636363636365
6.625799999999998,0.6437436363636363
6.627999999999998,0.0050227272727272725
6.648999999999999,0.0003436363636363636
6.650000000000001,0.010027272727272728
6.6503,0.01152
6.676,0.5056463999999999
6.68,0.0045928368
6.699999999999999,0.29
6.7,0.466302791
6.709999999999997,0.0024672727272727277
6.714000000000001,0.3193218181818182
6.789999999999999,0.17681818181818182
6.792400000000001,0.1944081818181818
6.793999999999998,0.0015363636363636365
6.800000000000002,0.010027272727272728
6.801999999999999,0.0003436363636363636
6.8024,0.01152
6.889999999999997,0.5890909090909091
6.898099999999998,0.6437436363636363
6.900999999999998,0.0050227272727272725
6.950000000000002,0.010027272727272728
6.9544999999999995,0.01152
6.954999999999998,0.0003436363636363636
6.959999999999999,0.17681818181818182
6.964600000000001,0.1944081818181818
6.9659999999999975,0.0015363636363636365
6.966,0.01157534
6.97,0.00011092016
7.0,0.010470071800000001
7.100000000000002,0.010027272727272728
7.106599999999999,0.01152
7.107999999999998,0.0003436363636363636
7.129999999999999,0.17681818181818182
7.136800000000001,0.1944081818181818
7.137999999999997,0.0015363636363636365
7.159999999999997,0.5890909090909091
7.170399999999997,0.6437436363636363
7.173999999999998,0.0050227272727272725
7.178,0.3220829
7.18,0.0030840282000000004
7.2,0.292302012
7.250000000000003,0.010027272727272728
7.258699999999999,0.01152
7.2609999999999975,0.0003436363636363636
7.27,0.0030840282000000004
7.271,0.3220829
7.299999999999999,0.17681818181818182
7.3,0.292302012
7.309000000000001,0.1944081818181818
7.309999999999997,0.0015363636363636365
7.400000000000003,0.010027272727272728
7.410799999999999,0.01152
7.413999999999997,0.0003436363636363636
7.429999999999996,0.5890909090909091
7.442699999999997,0.6437436363636363
7.446999999999997,0.0050227272727272725
7.467,0.009950269999999999
