energy,intensity
10.132,0.45492143
11.596,0.82583471
11.725,0.82583471
12.851,0.173934713
13.519,7.2606802
13.893,0.408989585
14.063,0.11460164299999999
14.315,6.2214693
14.403,1.6858217100000001
14.513,0.413115145
14.562,0.0267236544
14.591,0.274317607
16.238,0.0468755
16.767,1.39096661
17.104,0.109746662
17.122,1.39096661
17.257,0.12456410999999999
17.279,0.23278531
17.31,0.00156587095
17.905,0.051068967
18.043,0.0075790881
81.07,15.4148271
83.789,25.4512348
94.878,8.8102859
97.53,2.8263135800000003
