energy,intensity
9.655,0.011569980899999999
11.014,0.021751738
11.129,0.021751738
12.083,0.0048164507
12.822,0.19026213
13.085,0.008900734
13.326,0.0029140405
13.442,0.173820702
13.635,0.043550917
13.636,0.0093949219
13.777,0.00063768689
13.796,0.006462771
15.25,0.00127546408
15.741,0.038070523
16.063,0.038070523
16.079,0.0023677089
16.203,0.0057984531
16.213,0.002785164
16.224,4.472036e-05
16.812,0.00106949151
16.928,9.352001800000001e-05
76.862,0.41260285
79.29,0.68613259
89.837,0.23612148
92.315,0.07339833700000001
