energy,intensity
10.622,0.109441894
12.195,0.19354234
12.338,0.19354234
13.661,0.086705673
14.235,1.702343
14.746,0.022211876999999998
14.824,0.02836775
15.196,0.40127071000000003
15.234,3.0750325999999997
15.374,0.0067890220000000005
15.409,0.07093242500000001
15.444,0.021480853
17.274,0.0232901197
17.846,0.69571259
18.177,0.006046737
18.235,0.69571259
18.353,0.006570961
18.411,0.12703920800000001
18.448,0.0012098909999999998
19.056,0.0028779137
19.215,0.0005213402
85.432,0.31654590000000005
88.471,0.5195096
100.119,0.1808934
102.948,0.0598511
