energy,intensity
10.376,0.000562545
11.118,0.029445
11.894,0.0010090569999999998
12.03,0.0010090569999999998
12.809,0.050300000000000004
12.968,0.050300000000000004
13.251,0.0003718104
13.875,0.00887034
14.313,0.0011132003
14.441,0.0001442794
14.511,0.018898
14.769,0.01262534
14.797,0.002045153
14.965,3.378238e-05
14.97,0.4401
14.971,0.0011017192
14.995,0.000353847
15.605,0.007547
15.642,0.23295000000000002
16.01,0.10583000000000001
16.202,0.6611
16.209,0.0018343
16.253,0.02002
16.426,0.21478999999999998
16.75,9.99152e-05
17.3,0.002941898
17.634,0.00030371145999999997
17.672,0.002941898
17.798,0.00034308440000000004
17.838,0.0005266923
17.87,5.052193e-06
18.363,0.005163
18.472,0.00014930647
18.621,2.3544887e-05
18.979,0.15389
19.304,0.063934
19.403,0.15389
19.505,0.06736299999999999
19.599,0.030048000000000002
19.646,0.0002583
20.266,0.03116
20.446,0.0061615
83.227,0.00352628
86.102,0.00605918
97.469,0.00206724
100.209,0.000648542
