energy,intensity
8.95,0.1427090909090909
9.321,0.040363636363636365
9.588999999999999,0.08454545454545455
9.692,0.040363636363636365
10.063,0.040363636363636365
10.17,0.0351
10.227999999999998,0.08454545454545455
10.27,0.0351
10.434000000000001,0.040363636363636365
10.805000000000001,0.040363636363636365
10.866999999999997,0.08454545454545455
10.99,0.03623272727272727
11.176000000000002,0.040363636363636365
11.361,0.029272727272727273
11.505999999999997,0.08454545454545455
11.547000000000002,0.040363636363636365
11.732000000000001,0.029272727272727273
11.81,0.308
11.918000000000003,0.040363636363636365
11.93,0.01759090909090909
12.103000000000002,0.029272727272727273
12.144999999999996,0.08454545454545455
12.21,0.252
12.25,0.0004
12.252,0.0004
12.254000000000001,0.0004
12.256000000000002,0.0004
12.258000000000003,0.0004
12.260000000000003,0.0004
12.262000000000004,0.0004
12.264000000000005,0.0004
12.266000000000005,0.0004
12.268000000000006,0.0004
12.270000000000007,0.0004
12.270999999999999,0.003590909090909091
12.289000000000003,0.040363636363636365
12.39,0.0157
12.474000000000002,0.029272727272727273
12.52,0.0689
12.611999999999998,0.003590909090909091
12.65,0.0083
12.660000000000004,0.040363636363636365
12.783999999999995,0.08454545454545455
12.845000000000002,0.029272727272727273
12.952999999999998,0.003590909090909091
13.216000000000003,0.029272727272727273
13.293999999999997,0.003590909090909091
13.422999999999995,0.08454545454545455
13.587000000000003,0.029272727272727273
13.634999999999996,0.003590909090909091
13.85,0.0018
13.958000000000004,0.029272727272727273
13.975999999999996,0.003590909090909091
14.061999999999994,0.08454545454545455
14.29,0.0537
14.316999999999995,0.003590909090909091
14.329000000000004,0.029272727272727273
14.57,0.0537
14.62,0.00367
14.657999999999994,0.003590909090909091
14.68,0.00676
14.69,6e-05
14.700000000000005,0.029272727272727273
14.700999999999993,0.08454545454545455
14.74,0.00452
14.998999999999993,0.003590909090909091
15.25,0.0001418181818181818
15.252,0.0001418181818181818
15.254000000000001,0.0001418181818181818
15.256000000000002,0.0001418181818181818
15.258000000000003,0.0001418181818181818
15.260000000000003,0.0001418181818181818
15.262000000000004,0.0001418181818181818
15.264000000000005,0.0001418181818181818
15.266000000000005,0.0001418181818181818
15.268000000000006,0.0001418181818181818
15.270000000000007,0.0001418181818181818
15.339999999999993,0.08813636363636364
70.83,0.725
72.87,1.224
82.12,0.08690909090909091
82.22200000000001,0.03781818181818181
82.32400000000001,0.03781818181818181
82.423,0.049090909090909095
82.42600000000002,0.03781818181818181
82.52800000000002,0.03781818181818181
82.63000000000002,0.03781818181818181
82.726,0.049090909090909095
82.73200000000003,0.03781818181818181
82.83400000000003,0.03781818181818181
82.93600000000004,0.03781818181818181
83.029,0.049090909090909095
83.03800000000004,0.03781818181818181
83.14000000000004,0.03781818181818181
83.332,0.049090909090909095
83.63499999999999,0.049090909090909095
83.93799999999999,0.049090909090909095
84.24099999999999,0.049090909090909095
84.54399999999998,0.049090909090909095
84.81,0.011272727272727273
84.821,0.011272727272727273
84.832,0.011272727272727273
84.84299999999999,0.011272727272727273
84.84699999999998,0.049090909090909095
84.85399999999998,0.011272727272727273
84.86499999999998,0.011272727272727273
84.87599999999998,0.011272727272727273
84.88699999999997,0.011272727272727273
84.89799999999997,0.011272727272727273
84.90899999999996,0.011272727272727273
84.91999999999996,0.011272727272727273
85.14999999999998,0.049090909090909095
