energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
149.3,0.3,1.5e-05,4e-06,149.3,0.0,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
159.2,0.1,0.00061,0.00022,172.08,12.89,[E1],,,0.155,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
160.49,0.1,0.0049,0.0014,160.48,0.0,E1,,,0.152,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
161.4,0.4,0.00015,6e-05,243.85,82.13,[M1+E2],,,2.6,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
162.6,0.2,6e-05,3e-05,244.66,82.13,M1 E2,,,2.5,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
172.0,0.1,0.0011,0.0003,172.08,0.0,E1,,,0.128,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
174.3,0.1,0.0003,0.0001,187.18,12.89,[M1+E2],,,2.0,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
176.1,0.1,0.00036,0.00012,189.1,12.89,M1 E2,,,2.0,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
176.1,0.1,0.00036,0.00012,365.47,189.1,[E1],,,0.121,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
206.8,0.1,0.0011,0.0003,219.61,12.89,E1,,,0.0821,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2024-01-26,,
