energy,unc_en,intensity,unc_i,start_level_energy,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date,type,shell
96.14,0.03,3.79e-05,1.8e-06,225.422,129.2961,[E2],,,16.02,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
97.6,0.3,9e-05,7e-05,294.668,197.119,M1+E2,0.5,3,7.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
98.78,0.02,0.001465,6.8e-05,150.467,51.7008,E2,,,14.11,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
103.06,0.03,0.0002156,5.4e-06,103.036,0.0,E2,,,11.58,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
115.38,0.05,0.000462,5e-05,197.119,81.741,E2,,,6.87,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
116.26,0.02,0.000567,1.1e-05,129.2961,13.0401,M1(+E2),0.6,6,14.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
119.7,0.03,2.1e-05,1e-05,171.388,51.7008,(M1+E2),,,10.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
119.7,,9.5e-06,9.5e-08,291.144,171.388,[E2],,,6.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
122.35,0.12,9.5e-07,1.2e-07,225.422,103.036,[E1],,,0.312,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
123.228,0.005,1.6e-09,4e-10,761.05,637.82,[M1],,,12.19,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
123.62,0.05,2.37e-05,9e-07,414.779,291.144,[M1],,,12.08,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
124.51,0.03,6.81e-05,1.8e-06,170.708,46.207,E2,,,5.06,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
125.21,0.1,5.63e-05,1.5e-06,171.388,46.207,[E1],,,0.296,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
129.296,0.001,0.00631,4e-05,129.2961,0.0,E1,,,0.275,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
141.657,0.02,3.2e-05,7e-07,367.069,225.422,[M1],,,8.22,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
143.35,0.2,1.73e-05,7e-07,225.422,81.741,[M1+E2],,,5.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
144.201,0.003,0.000283,6e-06,294.668,150.467,E2,,,2.71,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
146.094,0.006,0.000119,3e-06,249.13,103.036,E2,,,2.57,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
158.1,0.3,1e-06,1e-07,171.388,13.0401,[E2],,,1.86,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
160.19,0.05,6.2e-06,1.2e-06,357.3,197.119,[E2],,,1.766,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
161.45,0.015,0.000123,2e-06,332.845,171.388,(M1),,,5.67,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
167.81,0.05,2.9e-06,7e-07,338.52,170.708,[E2],,,1.467,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
171.393,0.006,0.00011,2e-06,171.388,0.0,[E1],,,0.1414,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
172.56,0.008,3e-09,0.0,805.73,633.17,M1,,,4.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-02-06,,
